agent_variant,battle_id,checkpoint_sha256,mean_damage_per_move,normalized_outcome,opponent_final_hp,player_final_hp,policy_score_max,policy_score_mean,policy_score_min,positive_damage_move_count,positive_damage_move_rate,runtime_exception,runtime_exception_message,runtime_exception_type,scenario_id,seed,side_mode,stop_reason,total_damage,total_moves,turn_count,unknown_move_count,unknown_move_rate,winner,zero_damage_move_count,zero_damage_move_rate
DEPLOYMENT_POLICY,NB63C_0069,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63009,NORMAL,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
DEPLOYMENT_POLICY,NB63C_0070,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63010,NORMAL,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
DEPLOYMENT_POLICY,NB63C_0071,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63001,SWAPPED,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0072,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63002,SWAPPED,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0073,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63003,SWAPPED,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0074,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63004,SWAPPED,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0075,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63005,SWAPPED,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0076,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63006,SWAPPED,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0077,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63007,SWAPPED,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0078,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63008,SWAPPED,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0079,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63009,SWAPPED,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
DEPLOYMENT_POLICY,NB63C_0080,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63010,SWAPPED,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0081,,10.0,PLAYER_WIN,0.0,10.0,,,,11,1.0,False,,,S1_BALANCED_LOW_HP,63001,NORMAL,Battle reached a terminal state.,110.0,11,11,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0082,,10.0,PLAYER_WIN,0.0,10.0,,,,11,1.0,False,,,S1_BALANCED_LOW_HP,63002,NORMAL,Battle reached a terminal state.,110.0,11,11,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0083,,10.0,PLAYER_WIN,0.0,10.0,,,,11,1.0,False,,,S1_BALANCED_LOW_HP,63003,NORMAL,Battle reached a terminal state.,110.0,11,11,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0084,,10.0,PLAYER_WIN,0.0,10.0,,,,11,1.0,False,,,S1_BALANCED_LOW_HP,63004,NORMAL,Battle reached a terminal state.,110.0,11,11,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0085,,10.0,PLAYER_WIN,0.0,10.0,,,,11,1.0,False,,,S1_BALANCED_LOW_HP,63005,NORMAL,Battle reached a terminal state.,110.0,11,11,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0086,,10.0,PLAYER_WIN,0.0,10.0,,,,11,1.0,False,,,S1_BALANCED_LOW_HP,63006,NORMAL,Battle reached a terminal state.,110.0,11,11,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0087,,10.0,PLAYER_WIN,0.0,10.0,,,,11,1.0,False,,,S1_BALANCED_LOW_HP,63007,NORMAL,Battle reached a terminal state.,110.0,11,11,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0088,,10.0,PLAYER_WIN,0.0,10.0,,,,11,1.0,False,,,S1_BALANCED_LOW_HP,63008,NORMAL,Battle reached a terminal state.,110.0,11,11,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0089,,10.0,PLAYER_WIN,0.0,10.0,,,,11,1.0,False,,,S1_BALANCED_LOW_HP,63009,NORMAL,Battle reached a terminal state.,110.0,11,11,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0090,,10.0,PLAYER_WIN,0.0,10.0,,,,11,1.0,False,,,S1_BALANCED_LOW_HP,63010,NORMAL,Battle reached a terminal state.,110.0,11,11,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0091,,10.0,PLAYER_WIN,0.0,10.0,,,,11,1.0,False,,,S1_BALANCED_LOW_HP,63001,SWAPPED,Battle reached a terminal state.,110.0,11,11,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0092,,10.0,PLAYER_WIN,0.0,10.0,,,,11,1.0,False,,,S1_BALANCED_LOW_HP,63002,SWAPPED,Battle reached a terminal state.,110.0,11,11,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0093,,10.0,PLAYER_WIN,0.0,10.0,,,,11,1.0,False,,,S1_BALANCED_LOW_HP,63003,SWAPPED,Battle reached a terminal state.,110.0,11,11,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0094,,10.0,PLAYER_WIN,0.0,10.0,,,,11,1.0,False,,,S1_BALANCED_LOW_HP,63004,SWAPPED,Battle reached a terminal state.,110.0,11,11,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0095,,10.0,PLAYER_WIN,0.0,10.0,,,,11,1.0,False,,,S1_BALANCED_LOW_HP,63005,SWAPPED,Battle reached a terminal state.,110.0,11,11,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0096,,10.0,PLAYER_WIN,0.0,10.0,,,,11,1.0,False,,,S1_BALANCED_LOW_HP,63006,SWAPPED,Battle reached a terminal state.,110.0,11,11,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0097,,10.0,PLAYER_WIN,0.0,10.0,,,,11,1.0,False,,,S1_BALANCED_LOW_HP,63007,SWAPPED,Battle reached a terminal state.,110.0,11,11,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0098,,10.0,PLAYER_WIN,0.0,10.0,,,,11,1.0,False,,,S1_BALANCED_LOW_HP,63008,SWAPPED,Battle reached a terminal state.,110.0,11,11,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0099,,10.0,PLAYER_WIN,0.0,10.0,,,,11,1.0,False,,,S1_BALANCED_LOW_HP,63009,SWAPPED,Battle reached a terminal state.,110.0,11,11,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0100,,10.0,PLAYER_WIN,0.0,10.0,,,,11,1.0,False,,,S1_BALANCED_LOW_HP,63010,SWAPPED,Battle reached a terminal state.,110.0,11,11,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0101,,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63001,NORMAL,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0102,,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63002,NORMAL,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0103,,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63003,NORMAL,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0104,,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63004,NORMAL,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0105,,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63005,NORMAL,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0106,,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63006,NORMAL,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0107,,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63007,NORMAL,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0108,,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63008,NORMAL,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0109,,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63009,NORMAL,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0110,,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63010,NORMAL,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0111,,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63001,SWAPPED,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0112,,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63002,SWAPPED,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0113,,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63003,SWAPPED,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0114,,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63004,SWAPPED,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0115,,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63005,SWAPPED,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0116,,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63006,SWAPPED,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0117,,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63007,SWAPPED,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0118,,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63008,SWAPPED,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0119,,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63009,SWAPPED,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0120,,15.0,PLAYER_WIN,0.0,15.0,,,,15,1.0,False,,,S2_BALANCED_HIGH_HP,63010,SWAPPED,Battle reached a terminal state.,225.0,15,15,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0121,,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63001,NORMAL,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0122,,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63002,NORMAL,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0123,,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63003,NORMAL,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0124,,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63004,NORMAL,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0125,,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63005,NORMAL,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0126,,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63006,NORMAL,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0127,,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63007,NORMAL,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0128,,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63008,NORMAL,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0129,,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63009,NORMAL,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0130,,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63010,NORMAL,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0131,,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63001,SWAPPED,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
FIRST_LEGAL_MOVE,NB63C_0132,,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63002,SWAPPED,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
FIRST_LEGAL_MOVE,NB63C_0133,,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63003,SWAPPED,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
FIRST_LEGAL_MOVE,NB63C_0134,,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63004,SWAPPED,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
FIRST_LEGAL_MOVE,NB63C_0135,,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63005,SWAPPED,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
FIRST_LEGAL_MOVE,NB63C_0136,,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63006,SWAPPED,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
FIRST_LEGAL_MOVE,NB63C_0137,,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63007,SWAPPED,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
FIRST_LEGAL_MOVE,NB63C_0138,,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63008,SWAPPED,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
FIRST_LEGAL_MOVE,NB63C_0139,,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63009,SWAPPED,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
FIRST_LEGAL_MOVE,NB63C_0140,,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63010,SWAPPED,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
FIRST_LEGAL_MOVE,NB63C_0141,,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63001,NORMAL,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
FIRST_LEGAL_MOVE,NB63C_0142,,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63002,NORMAL,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
FIRST_LEGAL_MOVE,NB63C_0143,,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63003,NORMAL,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
FIRST_LEGAL_MOVE,NB63C_0144,,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63004,NORMAL,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
FIRST_LEGAL_MOVE,NB63C_0145,,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63005,NORMAL,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
FIRST_LEGAL_MOVE,NB63C_0146,,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63006,NORMAL,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
FIRST_LEGAL_MOVE,NB63C_0147,,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63007,NORMAL,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
FIRST_LEGAL_MOVE,NB63C_0148,,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63008,NORMAL,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
FIRST_LEGAL_MOVE,NB63C_0149,,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63009,NORMAL,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
FIRST_LEGAL_MOVE,NB63C_0150,,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63010,NORMAL,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
FIRST_LEGAL_MOVE,NB63C_0151,,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63001,SWAPPED,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0152,,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63002,SWAPPED,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0153,,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63003,SWAPPED,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0154,,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63004,SWAPPED,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0155,,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63005,SWAPPED,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0156,,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63006,SWAPPED,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0157,,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63007,SWAPPED,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0158,,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63008,SWAPPED,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0159,,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63009,SWAPPED,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
FIRST_LEGAL_MOVE,NB63C_0160,,15.555555555555555,PLAYER_WIN,0.0,50.0,,,,9,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63010,SWAPPED,Battle reached a terminal state.,140.0,9,9,0,0.0,Player,0,0.0
MAX_DAMAGE_LEGAL_MOVE,NB63C_0161,,20.0,PLAYER_WIN,0.0,20.0,,,,5,1.0,False,,,S1_BALANCED_LOW_HP,63001,NORMAL,Battle reached a terminal state.,100.0,5,5,0,0.0,Player,0,0.0
MAX_DAMAGE_LEGAL_MOVE,NB63C_0162,,20.0,PLAYER_WIN,0.0,20.0,,,,5,1.0,False,,,S1_BALANCED_LOW_HP,63002,NORMAL,Battle reached a terminal state.,100.0,5,5,0,0.0,Player,0,0.0
MAX_DAMAGE_LEGAL_MOVE,NB63C_0163,,20.0,PLAYER_WIN,0.0,20.0,,,,5,1.0,False,,,S1_BALANCED_LOW_HP,63003,NORMAL,Battle reached a terminal state.,100.0,5,5,0,0.0,Player,0,0.0
MAX_DAMAGE_LEGAL_MOVE,NB63C_0164,,20.0,PLAYER_WIN,0.0,20.0,,,,5,1.0,False,,,S1_BALANCED_LOW_HP,63004,NORMAL,Battle reached a terminal state.,100.0,5,5,0,0.0,Player,0,0.0
MAX_DAMAGE_LEGAL_MOVE,NB63C_0165,,20.0,PLAYER_WIN,0.0,20.0,,,,5,1.0,False,,,S1_BALANCED_LOW_HP,63005,NORMAL,Battle reached a terminal state.,100.0,5,5,0,0.0,Player,0,0.0
MAX_DAMAGE_LEGAL_MOVE,NB63C_0166,,20.0,PLAYER_WIN,0.0,20.0,,,,5,1.0,False,,,S1_BALANCED_LOW_HP,63006,NORMAL,Battle reached a terminal state.,100.0,5,5,0,0.0,Player,0,0.0
MAX_DAMAGE_LEGAL_MOVE,NB63C_0167,,20.0,PLAYER_WIN,0.0,20.0,,,,5,1.0,False,,,S1_BALANCED_LOW_HP,63007,NORMAL,Battle reached a terminal state.,100.0,5,5,0,0.0,Player,0,0.0
MAX_DAMAGE_LEGAL_MOVE,NB63C_0168,,20.0,PLAYER_WIN,0.0,20.0,,,,5,1.0,False,,,S1_BALANCED_LOW_HP,63008,NORMAL,Battle reached a terminal state.,100.0,5,5,0,0.0,Player,0,0.0
MAX_DAMAGE_LEGAL_MOVE,NB63C_0169,,20.0,PLAYER_WIN,0.0,20.0,,,,5,1.0,False,,,S1_BALANCED_LOW_HP,63009,NORMAL,Battle reached a terminal state.,100.0,5,5,0,0.0,Player,0,0.0
MAX_DAMAGE_LEGAL_MOVE,NB63C_0170,,20.0,PLAYER_WIN,0.0,20.0,,,,5,1.0,False,,,S1_BALANCED_LOW_HP,63010,NORMAL,Battle reached a terminal state.,100.0,5,5,0,0.0,Player,0,0.0
MAX_DAMAGE_LEGAL_MOVE,NB63C_0171,,20.0,PLAYER_WIN,0.0,20.0,,,,5,1.0,False,,,S1_BALANCED_LOW_HP,63001,SWAPPED,Battle reached a terminal state.,100.0,5,5,0,0.0,Player,0,0.0
MAX_DAMAGE_LEGAL_MOVE,NB63C_0172,,20.0,PLAYER_WIN,0.0,20.0,,,,5,1.0,False,,,S1_BALANCED_LOW_HP,63002,SWAPPED,Battle reached a terminal state.,100.0,5,5,0,0.0,Player,0,0.0
